gene_symbol	s_het
PROSER1	0.069100095
ALKBH4	0.069097788
KAT2B	0.069093595
RNF103	0.069027007
SSU72	0.069024106
SLC7A1	0.069000235
SYS1	0.068990324
SNX30	0.068959789
SLC35B2	0.068945958
SYCP2	0.068917926
CDV3	0.068888715
DNAJC2	0.068867093
TYRO3	0.068862917
LRRN2	0.068767987
SELT	0.068719056
ABHD2	0.068686752
KCNJ8	0.068659365
PABPC4	0.068652673
TPH2	0.068636862
KCNAB2	0.068579209
CCAR1	0.068544218
ADIPOR2	0.068524192
KIAA0368	0.068512701
INPP5A	0.068487508
HOXA10	0.06848114
NDUFS7	0.068460427
TIAM1	0.068455003
DND1	0.068420176
IWS1	0.068375981
GPR143	0.068364953
HIF1AN	0.068259595
RFX2	0.068167844
PIP5K1C	0.068123359
RPS27A	0.068106751
GRM1	0.068076539
ZNF331	0.068071154
PDE1B	0.068034044
LRFN5	0.06801361
TMOD1	0.068002697
TRPC1	0.067940882
USP22	0.067910507
SCYL2	0.067877866
LY6G5C	0.067824613
HDAC7	0.067808694
LMX1B	0.067778984
ALAS1	0.067721839
HIST1H3I	0.067718072
IDNK	0.067715744
GRINA	0.067713253
XIAP	0.067691485
DAZAP2	0.067668025
FAM131B	0.067620806
CLASP2	0.06760937
USP15	0.067580711
FRYL	0.067540896
AP1S1	0.06753013
KCND3	0.067523612
KHDRBS3	0.067448652
MRPS25	0.067442944
EIF4G3	0.067375047
ZNF133	0.067293555
CDC42BPA	0.067270827
AUTS2	0.067270537
TARBP2	0.067268297
COPS6	0.067249044
SOX15	0.067213288
FOXI1	0.067191373
TMEM55B	0.067169137
NUDC	0.067157927
PIK3C2B	0.067125702
NRG1	0.067113051
MRPL17	0.067063547
INTS10	0.066974675
ZNF460	0.066950849
SLITRK3	0.066938156
CADPS2	0.066934496
KLF15	0.066890882
FAM19A2	0.066871201
SFRP1	0.066855152
GORASP2	0.066799625
RNASEH2C	0.066792697
BAZ2B	0.066757449
PICALM	0.066729261
CD248	0.066666056
NGEF	0.066637778
ERBB2IP	0.066631299
SPATS2	0.066629425
TMEM65	0.066620368
CERS2	0.066543092
TPP2	0.066505914
KDM3A	0.066488328
BRD9	0.06647673
PAK2	0.066476417
ZNF2	0.066433551
COL4A3BP	0.066411081
ATG3	0.066409597
DLGAP2	0.066404616
FBXO21	0.066397219
PIK3R2	0.06625442
RNF130	0.066250262
SEMA3A	0.066218574
KCTD20	0.066175708
LHFP	0.066171826
ELL	0.06607751
FKBP5	0.066047315
FEM1C	0.066034744
EN2	0.066025569
ATG2A	0.066012479
LIMK1	0.06599699
ERG	0.065988427
MUC5B	0.065934581
DMRT2	0.065911536
RPL35	0.065836077
ADPGK	0.065813882
SYT1	0.065797696
MAGEH1	0.065791642
RNF4	0.065782152
NXN	0.065756427
OSBPL9	0.065703315
SBK1	0.065681635
RARG	0.065669634
GRIA4	0.065655189
LAMTOR2	0.065583082
SRRM1	0.06556973
CD28	0.065549895
YLPM1	0.065516722
SYNPO2	0.065515546
MSX2	0.065459902
MLLT10	0.065447858
TRPC4	0.065399725
MTMR3	0.06538675
YIPF6	0.065383724
OR2T4	0.065292944
JPH1	0.065089897
AGAP1	0.065051505
ERBB2	0.065023674
KDM2B	0.064967348
RFK	0.064949851
OGDH	0.064937104
URM1	0.064922834
HERC1	0.064919182
PDDC1	0.064889582
HSPA9	0.064887408
OR2A25	0.064818009
NXPH4	0.064815552
EIF2S2	0.064809819
FNIP1	0.064778447
SLC22A23	0.064753136
STMN3	0.064649172
SEPT5	0.0646388
IGF2BP1	0.064628625
AKAP11	0.06461856
FAM78A	0.064529192
GATM	0.064510789
TGFA	0.064507043
NFIC	0.064505913
VPS25	0.064480093
SLC4A8	0.064455377
SPRED1	0.064440641
CDC37	0.064436185
VAMP1	0.064407375
ZNF512	0.064394264
CSF3	0.064354053
CLK3	0.064331348
AP1M1	0.064312061
CACUL1	0.064294545
ZSCAN18	0.064288087
CRYAA	0.064270713
JAG2	0.064254363
P2RY13	0.064243641
CCDC8	0.064231253
TCF7	0.064225988
VIM	0.064220923
ELOVL4	0.064217434
KCNT2	0.064190561
CEBPG	0.064179502
CRAMP1L	0.064155427
M6PR	0.064121943
DAAM2	0.064102397
ATP13A3	0.064100965
RABL5	0.064089225
GTF2IRD1	0.064079351
PLXNB2	0.064064275
CA8	0.064025613
NSA2	0.064003519
F2	0.063995073
TSEN15	0.063964689
TSN	0.063953233
TENM3	0.063947941
CISD1	0.06394507
YIPF3	0.063937747
C1orf115	0.063900547
ANXA2	0.063878274
MGRN1	0.063875692
HSF5	0.063824085
LY6H	0.06381827
NAV3	0.06377703
KIF21B	0.063727558
PDE2A	0.063703315
ATF4	0.063690516
NR2C2AP	0.063674372
SGK1	0.063665654
TMOD3	0.063619569
VEGFC	0.063588964
MOV10	0.063582122
BTBD11	0.063551569
RBFOX1	0.063517006
AKAP10	0.063491495
LAG3	0.063457499
VGLL1	0.063395113
ELMO1	0.063310507
PPP1R7	0.063277506
DLG1	0.063248064
GTF2E1	0.063245992
SCN5A	0.063235659
UBASH3B	0.063217344
LARGE	0.063213593
CSTF3	0.063112612
FA2H	0.063072335
HERPUD1	0.063018883
PXDC1	0.063016903
METAP2	0.063003443
VPS11	0.063001374
RHOT1	0.06298938
FIZ1	0.062977837
EEF1E1	0.062949456
ANKRD50	0.062915887
REV1	0.062897871
CDKN2A	0.062838968
AP000349.1	0.062815305
PID1	0.062803393
HOXC13	0.062746042
ADCY5	0.062744361
SART3	0.062739174
PRIMA1	0.062687082
SMAD3	0.062663399
GPR116	0.062656477
HSD17B8	0.062624583
PLXNA3	0.062588966
FSTL1	0.062558194
LETMD1	0.062542704
OR52I2	0.06252158
MYH14	0.062510839
PPP4C	0.062497177
HM13	0.062462445
PDE4A	0.06241348
CSGALNACT2	0.062379787
PTPMT1	0.062359474
PTRH2	0.062319968
DDHD1	0.062293829
UBAP2	0.062193966
CH25H	0.062146874
SEPT9	0.062121523
GRIN1	0.062059439
TNNC2	0.062047587
MAST3	0.062007547
DDX39A	0.061980482
ITGA5	0.061960082
RAB40AL	0.061933545
FOXA3	0.061910838
TTPAL	0.061901674
USP25	0.061887575
TNNC1	0.061869158
IL21	0.061849159
TYROBP	0.061826606
EGFR	0.061818933
BOD1L1	0.061818251
LMO1	0.061796918
MED20	0.06178801
CDCA3	0.06177314
RSPO2	0.061772623
FLI1	0.061769429
TNFRSF21	0.061763902
TEX12	0.061757499
EGLN2	0.06175176
RBM12	0.061726838
AASDHPPT	0.061675049
BZW1	0.061674856
TNR	0.061669259
ST8SIA4	0.061668565
LONRF3	0.061666284
HSF2	0.061666214
PTP4A3	0.061660936
NFASC	0.061629366
STT3A	0.061559882
IGF1	0.061479483
DOPEY1	0.061478248
PGR	0.061470632
COX5A	0.061466413
AFF3	0.06144324
SLAMF6	0.061437739
TYMS	0.061433312
CMTM7	0.061424452
NF1	0.061408511
CHCHD4	0.061380069
KDM1A	0.061368671
CLIC2	0.061334845
CARTPT	0.061329988
SLC20A2	0.061324245
CDK8	0.061307087
MST4	0.061296505
ANKRD44	0.061261577
SLC16A9	0.061248179
PRRT3	0.061200592
TOMM40L	0.06112035
FBXL3	0.06108385
ANO1	0.061069924
FEM1B	0.061056756
PRM1	0.061018451
ZNF385D	0.061004275
MAGEA10	0.060981256
ARIH2	0.060941625
SMG6	0.060905091
RFXAP	0.060900875
KCNN3	0.060874392
SLC38A4	0.060847798
GOLGA2	0.060824542
CELF4	0.060805346
FOSB	0.060792947
NNT	0.06076847
USP12	0.060745442
MAT1A	0.060741394
RAB24	0.060699003
TDRD5	0.060659739
WNT2	0.060657959
MARK1	0.060590741
RASGRF2	0.060539792
C3orf72	0.060488075
HNF1A	0.06046675
COL12A1	0.060436165
KCNJ11	0.060421563
LARP4	0.060417673
INTS12	0.060408294
SENP7	0.060375144
PMCH	0.060350639
HIST1H3B	0.060338054
RAI2	0.060329136
TRIM23	0.060319446
GRID1	0.060290945
ZNF483	0.060284477
TPPP	0.060254923
SLC4A7	0.060253087
FIBIN	0.060250231
CTNNA1	0.060213917
PAM16	0.0602019
CXorf23	0.060180143
GTF2A1	0.060176523
DAB1	0.060143898
LONRF2	0.06012177
GAREM	0.060111436
PSD4	0.060058226
PDGFRB	0.060049597
OR5H1	0.060034778
AP3B2	0.060022497
TRMT1L	0.060012128
SEMA6B	0.059995908
CUL3	0.059984235
LLGL1	0.059964921
MFSD2A	0.059936907
SENP6	0.059922489
LPCAT3	0.059893488
ALX4	0.05986219
AKAP17A	0.059856125
ANAPC15	0.059855537
ALX1	0.059841994
PABPN1	0.05979909
UBA52	0.05979608
TSKU	0.059761665
DCLK2	0.059702084
BMX	0.059694703
GIT2	0.059688356
TDRD1	0.059675227
CCNT2	0.059650786
MAEA	0.059602062
LPPR1	0.059600319
TBX4	0.059569579
IP6K1	0.059566109
HIGD1A	0.059540135
UQCRQ	0.05953459
ZNF566	0.059511295
CMKLR1	0.059502065
DHX37	0.059497384
ANGPT2	0.059494767
LAMTOR1	0.059494554
ALB	0.059472584
STAM	0.059471789
EPHB3	0.05946832
ZMYM2	0.059468029
HPCA	0.059445125
RNF11	0.059442434
RTN2	0.059439331
CRB3	0.059409253
FAR1	0.059388098
TLX1	0.059371195
HLX	0.059368505
ADAMTS10	0.059359977
CYFIP1	0.05935246
PCDH20	0.059284736
ARMCX6	0.059277366
KREMEN2	0.059240309
CKS2	0.059224888
MAP3K9	0.059191891
HAS3	0.059174571
RNF146	0.059171128
SOST	0.059170364
SLC31A1	0.059155261
CT47B1	0.059153675
FAM102A	0.059150614
NCLN	0.059117317
CARD11	0.059116147
FER	0.059064733
TRIM2	0.05899423
SPTBN2	0.058992589
ACVR1	0.05899167
HN1L	0.058972579
FUNDC1	0.058868901
GRIK5	0.058859988
MAP4K1	0.058858354
MYO16	0.058853055
MPHOSPH10	0.058846358
NUDCD3	0.058819678
CGB8	0.058793544
LTBP3	0.058754608
SEC22A	0.058746686
FAT4	0.058731154
SIRT7	0.058719341
PKD2	0.058707929
DNAJB14	0.058694128
AHCY	0.058690745
KCNH7	0.058683745
NAV2	0.058673978
CAMK2G	0.05864622
TOX4	0.058645205
BANF1	0.058644015
LATS2	0.058631082
PIP4K2A	0.058628969
LIN7B	0.058615527
STAU2	0.058612729
KRT18	0.058602331
CBFA2T3	0.058525486
ACOT7	0.058510478
RSBN1L	0.058455349
TIMM17A	0.058353182
FOXJ3	0.058335355
ACTN2	0.05829742
AMBRA1	0.058293099
SULF2	0.058270007
ZNF771	0.058237872
ZNF395	0.058226993
BRD7	0.058225723
GPR137C	0.05821379
NPR2	0.058213532
POU1F1	0.058209145
FAM222A	0.0581945
TMEM91	0.058174555
HAT1	0.058158776
IPO8	0.058127742
NCKAP5	0.058120068
GRHL3	0.058102369
KIAA1429	0.058042905
PAPPA	0.058010359
FGF19	0.057996093
SHB	0.057993718
PNN	0.057963026
DENND1A	0.057944911
VGLL4	0.057936006
PAK1IP1	0.057933131
EIF3I	0.057932292
C11orf87	0.057924239
MRPL30	0.057922879
DPY30	0.057911075
ZNF382	0.057902516
XPOT	0.057901273
ITFG1	0.057894235
MAP3K10	0.057878726
SLC16A14	0.057858662
FAM53C	0.057857403
PITPNM1	0.057853518
FAM13B	0.057845506
CRHR1	0.057841929
TNFRSF8	0.057785931
FAM208B	0.057785206
C8orf22	0.057780577
TSPAN13	0.057765109
CDK5	0.057749824
PLA2G15	0.057730592
MSH2	0.057728676
ZNF526	0.05767411
OSBPL11	0.057665499
RCL1	0.057661973
RBP4	0.057659156
ACTA2	0.057632877
SNRPB	0.057631877
PLCG2	0.057629555
POLR2D	0.057611407
MAPKBP1	0.057606339
SMC1B	0.057586818
CTCFL	0.057530082
TTR	0.057529263
MAP2	0.05748063
SLC25A1	0.057470124
C12orf71	0.057452482
FAM49A	0.057447857
CACNA2D3	0.057446133
C15orf39	0.057417623
CTSS	0.057382678
ATF1	0.057353446
GALNT13	0.057297973
NRG3	0.057275882
RNF25	0.057259693
LRP5	0.057256874
DST	0.057252482
SPECC1L	0.057240869
CXADR	0.057175745
MAPK1IP1L	0.057161923
SIAH2	0.057086985
TCEA1	0.057081842
FLT1	0.057077402
GRM5	0.057014564
SV2B	0.057007023
SMPD3	0.057003627
HDC	0.057003604
C1QL2	0.056986882
CRABP1	0.05694646
RPA4	0.056944224
SPTLC2	0.056917146
ARHGEF7	0.056909992
DUSP10	0.056902422
COX10	0.056895134
EDC3	0.056834246
PRKG2	0.056817456
SCFD1	0.056791798
COG3	0.0567851
MTSS1L	0.056747567
MPC2	0.056742704
NRROS	0.05672104
PNO1	0.056698194
ATP6V0A1	0.056676622
TLN1	0.05667299
ELOF1	0.056665911
NTMT1	0.056627194
ARHGAP21	0.056558515
PDE4B	0.05650293
CLDN11	0.056475522
ATG13	0.056469551
YEATS2	0.05645962
OSM	0.056430795
EML1	0.05638279
MAGEB4	0.056380796
PSMA1	0.056354412
RAP1GAP	0.056347244
LHX8	0.05633953
SLC9A3	0.056331213
CPSF6	0.056321161
GPRC5B	0.05620514
CCDC126	0.056187684
EFNB3	0.056165499
BICD2	0.056158127
SNF8	0.056157508
GK	0.056154186
TAF6L	0.056148789
ARHGEF11	0.056136804
PRKCA	0.056095551
MED9	0.056095334
DCP1A	0.056085537
EIF3F	0.056068823
CORO2B	0.056008768
USP14	0.055978025
RNFT2	0.055964368
RBM41	0.055937039
CCSER2	0.05592325
TCF7L1	0.055921024
VSTM2L	0.055909928
GKAP1	0.055890759
CDH18	0.055864737
MAB21L1	0.055860925
MSANTD1	0.055860872
GPR20	0.055856197
ZFPL1	0.055835131
GRB2	0.055827035
CYP21A2	0.055774129
PPARG	0.055754667
MPC1	0.055737759
LZTS1	0.055707192
CCDC112	0.055680048
SSH1	0.055670065
PLEKHJ1	0.055630252
CDC14A	0.05560194
MEF2B	0.055534008
SYT9	0.055533487
SESTD1	0.055490114
PRDM11	0.055456053
KAL1	0.055439207
PLEKHA2	0.055418494
ISCU	0.05540832
MTA3	0.055342429
TEFM	0.055329227
PCDHGC3	0.055320701
GAD2	0.055312059
PANK4	0.055263513
TLE1	0.055252911
AMER1	0.055248257
BICC1	0.055227448
FGD6	0.055204643
GOLGA3	0.055133633
TFRC	0.055130957
KIAA0101	0.055128185
SNX5	0.055108958
MEF2BNB-MEF2B	0.055073603
PRDM2	0.05504236
CAV3	0.055034621
RAPGEFL1	0.055033454
PXK	0.055030801
NFKB1	0.055019313
RUSC1	0.055017473
BMP1	0.055004416
B3GALT1	0.055000595
CCDC64	0.054997752
FHL3	0.054992946
DTNA	0.054988141
DENND4C	0.054943389
BUD31	0.054894616
SULF1	0.054879434
ENPP4	0.054877026
NFKBIL1	0.054861448
KATNAL1	0.05486036
ATP8A1	0.054850107
CASC3	0.054840045
ARHGEF3	0.054802369
ADAMTS19	0.054739527
IKZF5	0.054738034
CLINT1	0.054712648
HTR4	0.054692837
SLC25A37	0.054670977
TEF	0.054668646
GNA13	0.054650001
SYMPK	0.054645882
WDR47	0.054594293
AGO4	0.054583441
GOPC	0.054575599
PDS5A	0.054563337
PPARGC1B	0.054553848
PSMA4	0.054520464
OR10A7	0.05451347
NUP50	0.05449305
CCDC88A	0.054476534
ADD1	0.05447388
KIAA1432	0.054468779
ISL1	0.054463738
STON2	0.054450024
TSHZ3	0.054387996
KCND1	0.054373571
DHX36	0.054354869
SLC41A1	0.054297336
ZCCHC18	0.054281796
RBMXL1	0.054265037
SPOCK1	0.054257646
CACNA1B	0.054251911
KRTAP5-3	0.054165189
HOXC8	0.05415384
RNF34	0.05414779
EEPD1	0.054129046
FXYD6	0.054111015
ADSS	0.054100947
KRR1	0.054100785
IL1R1	0.054070032
STXBP5L	0.054023633
ADARB2	0.053990075
IFT20	0.053978259
MTF2	0.053977507
PEAK1	0.053977433
KIAA0355	0.053975167
ST8SIA1	0.053966975
SOD1	0.05394442
CCDC132	0.053942847
KLHL24	0.053903419
OPCML	0.053892947
ZHX2	0.053888178
ST6GALNAC5	0.053866472
EIF2B3	0.053866199
SLC6A4	0.053803048
ARMC1	0.053793133
MYNN	0.053745169
OSTF1	0.053737773
ALDH1A2	0.053726841
RNF115	0.053700717
MB21D2	0.053691102
OR8G1	0.053690279
MUC1	0.053690268
PTDSS1	0.053675915
SLC8A3	0.053674913
ACP5	0.053661422
PGRMC2	0.053658287
GPR158	0.053646264
ABLIM2	0.053640238
ROR1	0.053600958
LRRC8B	0.053589796
ASCL1	0.053588455
ZFYVE1	0.053588329
SEH1L	0.053585347
CDC42EP3	0.053573242
SETD7	0.053571289
GPR22	0.053569914
PRMT2	0.053569774
WNT4	0.053561487
UBC	0.053528997
CSPG5	0.053519434
MCF2	0.053516214
OLFM1	0.053510984
MEAF6	0.053489694
AQP3	0.053481112
CSAG1	0.053479946
PTPN14	0.053461596
ADIPOR1	0.053439142
RPL13A	0.053423971
TRIB1	0.053401418
KDM5C	0.053396385
WRNIP1	0.053380888
TSPAN12	0.053380614
PRRC2C	0.053367206
FAM126A	0.053363241
CDH2	0.053353436
WNT7A	0.053326935
RBBP6	0.053272275
RAB13	0.053251018
INTS8	0.053229486
ZCCHC8	0.05321278
NTRK3	0.053210916
SGPP1	0.053198159
TMEM205	0.053195015
ANTXR1	0.053128781
RCE1	0.053096846
PODXL	0.053087959
FOS	0.053077336
LANCL2	0.053065081
ZNF507	0.053056271
CDKN2B	0.053042269
LEP	0.052983873
RCC2	0.052967943
PRRG1	0.052957646
MRGPRF	0.052955312
NCKAP5L	0.052934498
CD7	0.052931049
KCTD5	0.052910459
KIRREL3	0.052871722
ARID4B	0.052867737
ARAF	0.052861697
H1FOO	0.052844064
CDC40	0.052841185
JAK3	0.052832837
KCTD3	0.052777827
IRF8	0.052775003
PSMD10	0.052762427
HECA	0.052752454
PLCB1	0.052740609
GALNT2	0.052738468
BRMS1L	0.052721879
PTPN1	0.052718832
CELSR3	0.052715577
CDK14	0.052710152
FSTL4	0.052706346
WASF1	0.052689143
TNFSF14	0.05268865
KIAA1244	0.052676011
SH3GLB1	0.052669768
DNAJA3	0.052659464
LYSMD2	0.052635331
BMP6	0.052622141
HCFC2	0.052572483
SPIRE1	0.052556846
HPCAL1	0.052537151
PLEKHM1	0.052514841
SLC20A1	0.052514045
SLC35A1	0.052503212
CAP2	0.052426412
SCUBE1	0.05242282
FSD1	0.052411577
ZFYVE9	0.052406499
SLC24A3	0.052391665
SENP8	0.052352934
BMS1	0.052326611
TIMM44	0.052301248
OTUD4	0.052276953
MXI1	0.052274608
CIT	0.052265366
BTF3L4	0.052239368
NR1D2	0.05222568
IKZF2	0.052219205
NEK7	0.052204578
CXorf21	0.052193802
CDYL2	0.052184074
MAP3K5	0.0521641
NKTR	0.052140982
CHST11	0.052137292
FAM118A	0.052104084
NISCH	0.052098653
XPNPEP1	0.052097095
PTH1R	0.052047859
NGFRAP1	0.052047049
FLNC	0.052034564
CDKN2C	0.052010619
MTMR2	0.052006176
IFRD1	0.051993827
GLI2	0.051992806
LSM11	0.051973858
TXNIP	0.051949854
ZBTB41	0.051940093
RNF41	0.051935153
CKMT1B	0.051908851
SYT4	0.051899852
MRPL36	0.051888983
KIAA1522	0.051887827
NUP54	0.051870406
SLC9A1	0.051860675
ACBD3	0.051852438
FNDC5	0.051838551
BET1L	0.051831124
KRTAP10-9	0.051823498
ZNF12	0.051797093
BAI2	0.051761908
DOK4	0.051717277
NCAM2	0.051711048
RNF26	0.051699485
ARMCX3	0.051682954
TAPT1	0.051661981
TMUB1	0.05163589
ATXN10	0.051571909
ESRRA	0.051548977
ZNFX1	0.051514968
SLC22A17	0.051509927
OR5I1	0.051501859
NCKAP1L	0.051482664
OR5AS1	0.051464109
RFWD2	0.051457702
NUAK1	0.051454068
MRFAP1	0.051452545
TECPR2	0.051446259
NRK	0.051374831
MYCL	0.051326389
RCOR3	0.051317088
CTDSP1	0.05130438
PDIA3	0.051301314
TMEM33	0.05127595
ZNF532	0.0512729
PTPRC	0.051262283
CWC22	0.051243534
E2F7	0.051209998
TACO1	0.051207404
ZNF280B	0.051205639
HBP1	0.051205358
MEGF10	0.051205114
MRPS21	0.051201581
SMC5	0.051197406
VPS54	0.051097037
GPR107	0.05108834
MARCH9	0.051064766
SNAP29	0.051044999
MAPK6	0.051037778
POU4F3	0.05103537
PHRF1	0.051034341
PTPN9	0.051032652
MORF4L1	0.051016505
KLHL42	0.051015827
HTR2A	0.051010071
FAM171B	0.050985369
SLC13A4	0.05097139
CASP3	0.050952776
FNBP1	0.050951322
PROK2	0.050947551
TXN	0.050942839
NEDD4L	0.050921498
RAP1GDS1	0.050914122
BCL2	0.050890951
PGGT1B	0.050887848
MLEC	0.050875066
UBE4A	0.050865891
CLSTN1	0.050838209
MPP6	0.05082876
VPS13D	0.050810825
LENG8	0.05080875
COL5A2	0.050765679
ATXN7L2	0.050759354
ST8SIA2	0.050733575
CAPZB	0.050727763
RASGRP3	0.050724939
SNRPN	0.050720055
ZNF184	0.050710689
RBP7	0.050700282
KCTD10	0.050684872
ARPC1A	0.050656036
GNB4	0.050649043
HOXA1	0.050613096
PLCH1	0.050613039
CDH4	0.050612639
PAPOLG	0.050607989
PCYT2	0.050565851
RPN1	0.050543045
DYRK1B	0.050489757
MVB12B	0.050486495
PPP6R2	0.0504829
SIPA1L3	0.05047654
TMEM246	0.050460506
PPP2CB	0.050458335
REXO2	0.050412749
SLC39A9	0.050400955
IBA57	0.050394433
RPL12	0.050387321
HDAC3	0.050364284
WNT8B	0.050358384
NOP58	0.050334801
MRPL27	0.050325004
NEO1	0.050323579
EMP1	0.050321147
CD40	0.050287489
RRAGA	0.050284393
PIAS3	0.050282085
VAPB	0.05027377
COL1A2	0.050266268
RCN2	0.050256681
ZNF473	0.050247679
CEP350	0.050236673
TERF2	0.050220643
FAS	0.050198191
ZFYVE28	0.050192476
IGSF21	0.050177863
H2AFV	0.050172369
COL11A2	0.050143232
PEX14	0.050121039
EIF1B	0.050084699
IGSF3	0.050078243
SAMD1	0.050030558
THOC1	0.050019946
C10orf91	0.050006595
TNFSF9	0.050001933
PDE8B	0.049999127
FCGRT	0.04996463
DSP	0.04995407
C7orf25	0.04995003
CERS6	0.049940408
GSKIP	0.049937973
RUNX3	0.049920041
DDX24	0.049901939
CSMD3	0.049871524
RIMS2	0.049868114
MON2	0.049848603
KCNH1	0.049826234
GGH	0.049816649
MBOAT2	0.049792628
KIAA1598	0.049786491
CAMK2N2	0.049783485
CTDP1	0.049780298
PAX7	0.049741801
LRRC59	0.049726469
CANX	0.049722549
PER2	0.049721919
ASB1	0.049707721
KPNA3	0.049705492
DEF8	0.049681818
OR4N5	0.049680156
SLC25A12	0.049674108
DIP2B	0.049638156
ZBTB48	0.049611344
THSD7A	0.049610935
FBXO42	0.049589801
CPNE4	0.049558511
CALCOCO1	0.049549914
SNAP91	0.049549722
NDC1	0.049538055
PLCB3	0.049531863
ADAP1	0.049499956
GULP1	0.049494551
TMEM106B	0.049494519
TYW3	0.049488993
CEACAM1	0.049428409
GPR137	0.049415499
IRS4	0.049413145
GOLGA5	0.049399615
ARL5B	0.049397781
NPTX1	0.049387207
LRP2	0.049367141
WLS	0.049348658
PBX1	0.0493428
SLCO3A1	0.049332192
IPO11	0.049328874
ZNF385A	0.049326984
SNX1	0.049314961
OR10G3	0.049313827
ARHGAP32	0.049290891
PRPF40B	0.049284816
TIMM13	0.049278746
BTLA	0.049261644
ZNF274	0.049185871
HECW2	0.049153362
NKX2-2	0.04910865
ZFP90	0.04910603
CACNA1F	0.049092515
DDX27	0.049087595
MB	0.049086248
VANGL1	0.049062991
UBA6	0.04905762
HOMEZ	0.04905288
ARL8B	0.049049694
RAP2B	0.04904456
E2F6	0.049043978
MYO5A	0.0490206
HMGN1	0.049013022
ZHX3	0.048979578
WWP1	0.048963239
INPP4B	0.048950164
PPM1H	0.048947505
KIAA0754	0.048943533
DGKZ	0.048942851
PRRT1	0.048926651
SNCG	0.048921097
TMEM187	0.048919611
C19orf47	0.048894585
EFHD2	0.048849748
PGM2L1	0.048838578
RERE	0.048838497
DGKB	0.048807985
COX11	0.048806003
DYNLRB2	0.048756488
HBS1L	0.048688751
INSIG1	0.048661986
UBL4A	0.048615606
SEZ6L	0.048556124
LHFPL1	0.0485457
UBXN2B	0.048539704
USP21	0.048499108
LNX2	0.048491405
FBXO9	0.048459807
APH1A	0.048447323
RNF43	0.048433112
ST14	0.048345187
GCLC	0.048322061
LFNG	0.048309906
TRIM47	0.048286751
BCL9	0.048263747
TRERF1	0.048256975
FAM53B	0.04825672
SMOX	0.04824791
UHRF1BP1L	0.048234409
TECR	0.048227627
ANG	0.048227554
CNNM1	0.048188375
ST13	0.04818278
AMOTL2	0.048170979
RGS17	0.048164531
PSD3	0.048089118
ZZEF1	0.048086409
PEX5	0.048070449
CYP46A1	0.048060118
TBC1D13	0.048044209
C1orf116	0.048037728
SNAI1	0.048035457
SOSTDC1	0.048023693
UFM1	0.048011974
MUC21	0.047990952
PDZD2	0.047989294
POLR3K	0.047934909
PVRL1	0.047903989
DAXX	0.04788704
FOXP1	0.047885255
GFPT1	0.047873204
DNAJC8	0.047861736
BTBD7	0.047834505
HOXC4	0.047824724
WSB2	0.047821406
CCDC92	0.047811219
AHNAK	0.047805225
KIF5B	0.047751515
DAPP1	0.047748423
TP53BP1	0.047729732
ATP6V1A	0.047686779
COL11A1	0.047644513
ABHD13	0.047630986
C1orf52	0.047626686
ARHGAP33	0.047607656
FZD1	0.047590309
ERGIC1	0.047579557
NEDD9	0.047578154
CCDC36	0.047567228
GAB1	0.04756558
AP4E1	0.047565372
LPAR4	0.047549388
GPR123	0.047548227
PLCB4	0.047515183
EPS15L1	0.047511766
RHOB	0.047485953
EXOSC4	0.047481075
LRRC3B	0.047473378
TNFSF10	0.047469486
MBNL3	0.047436062
NFE2	0.047421629
TNFSF11	0.047409871
IYD	0.047406375
OR10G2	0.047391995
SKAP2	0.047360711
TMEM248	0.047328404
GGA3	0.047321957
HAND1	0.047309097
USP18	0.047281979
TAS2R1	0.047246486
ZNF318	0.04723824
SPSB1	0.047235182
GPRASP1	0.047214255
GTF3C2	0.047212851
POLR2B	0.047210205
C9orf41	0.047189042
VCL	0.047176964
NDUFA2	0.047175586
LTBP4	0.047170415
TPI1	0.047167872
COBL	0.047167667
SUGT1	0.047160771
TMEM135	0.047136358
IRF1	0.047119305
TSEN34	0.047109735
WDR18	0.04709232
SERINC3	0.047085534
ANO4	0.047077123
ATXN1	0.047051066
SVIL	0.047043778
CNPY3	0.047013235
FOXN2	0.047006861
ATP5J2	0.046977451
TNFSF15	0.046972911
ERN1	0.046965585
PSMC4	0.046942652
MTMR9	0.046914846
RBBP9	0.046881702
HS2ST1	0.04685374
HAND2	0.046838928
PIK3CG	0.046833867
STAT5A	0.046831425
PTH	0.046801954
FKBP3	0.046801697
ITGB5	0.046745028
G2E3	0.046733188
PGM5	0.046699269
SIRPA	0.046697863
RBMS3	0.046675337
RNGTT	0.046630357
PAX9	0.046628073
AGPAT4	0.046605299
MAGI1	0.046604389
PHKA2	0.046578148
SPHKAP	0.046576234
IRS1	0.046574564
GIGYF1	0.046573065
SIPA1L2	0.046556158
SEPT11	0.046508816
ACO2	0.046481198
OR10G4	0.046450282
MS4A6E	0.046438526
MPP5	0.046430676
IHH	0.046392009
TLN2	0.046391557
WFDC10A	0.046362189
FEZ1	0.04635822
GDF10	0.046347411
SSTR2	0.046329979
LRRC8A	0.046312017
DNAJB5	0.046279769
ZNF518B	0.046251343
PDE7B	0.046245516
MINPP1	0.04623715
HYAL2	0.046235895
ADAMTS1	0.046230224
PRRT2	0.04622445
SLC6A2	0.046207343
CBLN4	0.046188911
MSANTD3	0.046177495
AADAT	0.046167548
LHX4	0.046144532
